internet,netdome,abortion,buyamer,condoms1,deathpen,goodeduc,gun,marijuan,moreinc,politics,pollut,sexmarr,liberal,age,educ,emplmerg,income,gender,citysize
2,1,1,3,1,6,2,1,1,6,4,5,1,1,31,5,1,10,1,4
2,1,5,4,4,6,5,6,2,2,5,4,1,2,74,5,3,10,1,2
1,4,1,4,4,6,6,4,1,6,1,1,1, ,59,4,3, ,1,2
2,1,6,6,5,6,4,3,1,5,5,5,1,4,33,4,4,12,0,3
1,5,1,4,3,4,4,4,2,4,3,4,1,3,37,4,1,12,0,1
1,5,1,6,1,1,1,1,1,6,6,1,1,2,44,6,1,11,0,3
2,1,3,4,2,4,1,2,5,6,3,3,1,2,40,4,2,2,1,1
1,5,4,5,4,4,3,1,2,5,1,4,4,4,31,5,1,12,0,2
2,1,5,4,3,4,2,2,3,5,5,2,4,3,36,5,4,14,0,2
1,2,6,6,6,6,4,4,5,6,1,4,1, ,50,3,1, ,1,2
1,4,4,4,2,4,2,1,3,4,1,5,2,2,39,5,2,14,0,4
1,1,6,3,2,6,4,1,1,3,2,2,2,2,37,4,1,7,0,3
1,4,6,4,5,6,3,5,3,6,1,6,5,3,45,3,4,6,0,4
2,1,3,5,4,3,4,5,5,1,4,3,1,2,40,3,4,8,0,1
2,1,5,4,3,6,2,5,6,5,6,3,4,2,43,6,1,14,1,4
1,1,1,1,5,4,1,1,6,6,5,1,1,2,47,2,1,2,1,4
1,6,6,5,6,1,2,1,6,5,4,4,6,3,41,4,1,2,0,1
1,4,6,6,6,6,1,3,1,6,1,1,1,2,40,5,1,12,1,1
1,4,2,6,3,5,5,5,2,3,2,3,1,2,48,4,1, ,1,2
1,6,5,5,4,5,3,2,1,3,3,3,6,3,42,3,1,5,0,2
1,5,6,5,6,6,4,3,5,3,1,6,1,1,42,3,1,11,0,1
1,6,1,6,2,6,1,4,6,4,6,5,3,4,47,3,1,8,0,2
 ,1,1,6,3,3,1,1,3,5,4,4,1, ,48,6,1, ,1,4
1,6,3,4,3,5,3,1,1,3,1,6,1,3,72,3,3,7,0,3
2,2,6,5,5,6,5,1,1,5,2,2,4,3,51,3,4,11,0,2
1,3,4,4,4,4,3,2,2,3,2,6,4,4,46,3,1,4,0,3
2,2,6,1,6,1,2,1,6,5,6,5,6,5,50,6,1,14,1,3
2,2,2,4,1,1,3,1,1,3,1,2,1,2,40,6,1,14,1,2
2,1,5,3,2,5,2,6,2,3,2,3,2,4,41,3,1,9,1,2
2,1,6,1,5,6,1,2,2,5,3,3,6,3,26,4,1,5,1,4
1,6,1,6,1,4,6,5,2,1,3,3,1,2,75,3,3,1,0,3
1,5,6,6,6,5,4,6,5,6,3,5,1,3,23,3,1, ,1,1
1,6,3,6,3,4,5,4,5,3,2,6,2,3,79,2,4,4,0,1
2,1,1,6,1,6,4,1,3,5,5,4,1,2,22,5,1,9,1,4
2,5, ,3,1,6,4,5,1,6,2,2,4,4,75,3,3,10,0,3
2,1,5,2,4,4,3,1,4,5,4,5,1,2,27,5,1,6,1,3
2,2,1,5,1,6,4,3,1,5,6,4,1,2,25,6,4,2,1,3
1,5,5,6,2,5,1,1,1,1,3,3,1,1,71,3,3,1,0,2
1,2,4,5,5,4,5,1,1,2,4,5,1,3,47,4,1,13,0,1
2,1,1,6,5,6,4,1,1,5,3,2,6,3,29,6,1,12,1,2
1,3,4,5,5,5,4,1,1,5,1,4,3,4,28,3,1,6,1,1
1,6,1,6,1,1,5,1,6,6,1,5,1,3,22,3,1,6,0,4
1,6,1,6,1,6,2,1,1,5,1,5,1,1,85,4,3,2,0,3
1,4,4,3,4,4,4,1,2,6,3,4,3,3,48,4,1,12,1,3
1,2,2,4,2,4,3,4,2,5,5,2,1,2,27,5,1,10,1,4
1,6,1,6,1,6,1,4,6,4,4,6,6,2,73,3,1,3,0,2
1,6,5,5,5,5,4,4,5,5,2,6,2,3,35,4,2,3,0,2
1,6,1,4,1,5,2,1,1,2,1,3,1,2,59,3,1,4,0,2
1,3,4,6,4,2,4,1,3,6,2,5,1,3,50,4,1,11,0,4
1,3,1,1,1,1,1,1,1,6,5,1,1,1,54,3,1,5,1,3
1,6,1,4,1,6,1,6,1,6,2,4,1,1,38,2,1,9,1,3
1,3,1,5,3,1,4,2,1,5,2,3,2,2,56,3,1,4,1,4
 ,1,5,3,6,5,5,5,1,3,5,5,1,2,48,4,1,10,0,3
2,1,1,5,1,1,2,2,1,5,4,4,1,3,43,4,1,7,0,1
1,1,6,4,6,5,3,2,2,4,3,6,1,3,54,6,1,15,0,4
1,4,6,6,6,6,6,1,3,6,3,4,5,1,53,3,1,8,0,4
2,1,6,1,6,1,1,3,6,6,6,4,6,5,20,4,2,1,1,4
1,6,1,6,1,4,4,1,1,2,2,4,5,1,74,3,3,1,0,4
2,2,6,3,5,4,3,1,3,5,4,3,4,2,51,6,1,12,0,2
1,6,4,6,6,6,1,1,5,1,2,2,4,2,57,4,4,8,0,2
2,2,5,5,3,1,2,2,3,5,3,4,1,3,58,6,1,9,0,1
2,2,5,6,3,6,3,6,1,4,3,4,1,3,57,5,1,6,1,1
2,1,1,1,1,6,2,4,1,4,2,2,6,2,58,4,4,7,0,1
1,4,1,5,1,5,2,1,1,4,1,4,1,2,38,4,1,6,0,2
1,1,1,6,3,5,1,3,1,3,1,3,1,2,53,3,1,4,1,1
2,2,6,6,6,6,4,3,4,5,4,4,4,4,26,4,2,5,1,4
 ,3,6,6,4,6,1,6,1,6,1,6,6,5,28,4,4,5,1,2
2,2,1,5,2,5,2,1,2,1,4,5,4,2,57,4,1,15,0,3
1,2,4,6,4,5,1,4,1,4,4,6,2,1,34,4,4,3,1,3
2,1,6,5,5,6,5,5,5,5,6,2,4,3,28,4,1,2,1,1
1,4,5,6,1,6,1,5,1,6,3,5,1,2,29,5,1,8,1,4
2,1,5,5,2,5,4,2,2,4,1,3,1,2,29,5,1,7,1,3
1,5,1,6,6,6,3,5,1,3,2,4,1,4,68,4,3,7,0,4
2,1,4,5,2,1,5,1,1,4,4,4,1,3,69,5,1,14,0,3
1,5,1,6,1,5,4,6,1,6,6,1,1,3,71,6,3,6,0,1
1,1,1,5,6,5,5, ,6,1,4,4,6,2,75,3,3,5,1,3
1,6,1,5,1, ,6,1,1,3,3,4,1,1,79,4,3,5,0,3
1,6,4,6,1,2,3,1,3,4,2,2,1,3,77,4,3,1,0,2
1,6,1,5,1,6,4,6,1,4,1,4,1,3,39,3,1,8,1,3
2,1,2,4,4,2,2,1,2,4,3,4,2,2,43,5,1,15,1,4
1,5,5,4,2,6,1,1,1,5,1,3,1,3,65,3,4,9,0,3
1,3,4,5,4,1,1,3,1,1,5,4,2,4,65,4,3,6,0,4
1,6,6,6,5,3,2,5,6,4,6,6,2,3,65,4,3,7,1,4
2,1,5,4,6,6,1,1,3,4,3,4,2,3,44,6,1,13,1,1
2,1,6,4,3,1,6,1,6,6,1,6,1,4,43,4,1,14,0,3
1,5,4,5,2,5,4,2,2,4,4,4,1,2,66,5,3,11,1,3
1,5,1,6,1,6,5,4,1,5,1,1,1,2,62,2,1,2,0,2
1,6,6,6,2,3,5,1,1,1,1,1,1,3,76,2,3,2,0,3
2,2,5,5,4,5,3,3,4,3,2,3,1,2,50,3,1,13,0,3
1,1,4,6,2,6,6,1,5,5,4,5,1,5,32,3,4,1,0,1
1,1,1,4,5,5,1,1,1,3,1,4,1, ,27,3,1, ,1,4
1,4,1,6,3,4,4,2,1,4,2,3,1,3,56,4,1,6,0,4
1,2,3,4,2,5,4,3,3,3,3,5,1,2,44,4,2,10,0,1
1,2,5,3,5,3,3,1,4,5,2,6,1,3,44,4,1,6,0,1
1,1,6,1,4,6,1,1,2,4,2,4,4,3,38,3,1,15,1,2
1,5,5,4,4,6,2,1,2,4,2,5,5,2,42,4,2,15,0,4
1,6,6,6,1,6,6,1,6,1,1,1,1,3,77,3,3,7,0,4
1,5,1,5,1,1,4,3,1,3,2,3,1,1,58,5,1,4,0,2
1,6,1,6,1,6,6,1,1,1,1,6,1,2,75,3,4,1,0,3
2,1,6,6,6,6,3,4,3,4,1,4,4,2,34,3,1,4,0,3
1,1,2,5,2,6,4,1,1,3,5,3,1,3,51,4,2,1,0,4
1,6,1,5,1,1,1,1,1,2,4,5,1,3,79,4,3,5,1,1
1,3,3,1,3,6,1,6,6,1,5,2,1,1,52,3,4,1,0,4
1,6,5,5,1,5,3,3,1,2,4,3,1,3,63,3,4,7,1,4
1,6,4,6,6,6,2,6,1,3,4,5,1,3,65,3,3,6,1,2
1,4,6,6,1,6,1,6,1,1,5,3,1,2,73,1,3, ,1,2
1,5,5,4,3,5,4,4,3,4,3,5,2,3,75,4,3,13,0,4
1,2,5,3,5,3,1,1,2,3,5,6,4,2,64,4,1,11,0,4
1,6,4,4,4,6,6,1,6,6,1,4,6,1,65,3,2,3,0,4
1,5,5,2,4,4,4,2,2,1,3,2,4,3,50,4,3,10,1,3
2,1,6,6,4,6,2,1,5,4,4,4,3,3,42,3,1,15,0,4
1,6,4,2,4,6,4,3,1,4,4,2,1,3,45,3,1,5,1,1
1,6,1,6,1,1,2,1,1,4,1,2,1,2,60,3,1,6,0,1
1,5,4,3,6,6,5,1,1,6,2,4,4,5,43,3,1,4,0,3
2,3,6,5,4,5,2,3,2,4,3,4,4,2,52,6,1,15,0,4
1,4,1,4,2,4,2,2,1,2,4,4,1,2,60,6,1,13,0,2
1,5,5,6,4,2,3,4,1,2,3,4,2,3,64,4,3,8,1,4
1,6,6,4,4,6,1,4,4,4,1,4,6,2,81,2,3,4,1,3
1,5,5,5,5,6,2,5,2,3,1,4,1,3,44,3,1,12,1,4
1,6,6,6,5,6,6,1,1,1,6,6,1,2,84,3,4,10,0,4
1,5,3,3,3,5,4,2,2,4,3,4,3,2,57,2,4,6,0,4
2,1,1,3,1,6,3,2,3,6,3,5,1,3,41,3,1,9,0,3
1,5,1,6,3,6,4,5,1,2,3,4,1,3,44,2,4,6,0,2
1,3,5,2,2,6,3,1,3,3,2,3,2,3,46,3,2,2,0,3
1,6,6,5,5,5,1,2,6,5,3,5,2,3,36,4,1,1,0,2
1,6,6,6,4,1,6,1,6,1,2,2,6,4,80,4,3,6,0,4
1,4,4,5,4,2,4,4,4,4,6,2,4,3,37,4,1,10,0,4
1,1,6,4,5,4,4,2,6,4,6,5,6,5,48,4,1,6,0,1
1,4,4,4,1,1,1,1,1,6,1,6,1,3,67,3,1,5,0,3
1,6,2,5,4,5,3,3,1,5,4,6,3,2,77,1,1,8,1,4
1,4,2,3,6,5,2,1,1,5,1,2,2,3,42,2,1,6,1,1
2,1,1,1,1,6,5,1,1,2,1,6,1,5,48,4,4,9,0,3
2,1,5,6,2,6,1,1,4,6,3,3,3,3,51,3,1,12,0,4
1,6,6,5,6,6,6,1,6,6,6,3,6,4,70,4,1,8,0,2
1,6,2,4,4,5,2,2,3,3,3,5,2,2,68,3,1,10,0,4
 ,1,1,6,1,6,5,1,1,1,5,1,1,1,47,5,4,4,0,1
1,4,6,6,1,6,3,6,1,4,2,4,1,3,37,4,1,9,1,1
 ,2,6,4,4,5,3,2,4,6,5,4,4,2,41,6,1,14,0,4
1,2,2,5,3,4,4,3,1,3,3,5,1,2,71,5,2, ,1,3
2,1,3,5,1,1,4,1,1,3,3,5,1,2,54,4,3,11,0,3
1,5,6,6,3,4,3,1,2,2,3,4,1,2,63,6,1,15,0,4
1,3,6,4,4,4,3,1,5,4,6,4,4,5,73,4,3,3,0,4
1,2,2,6,1,6,2,5,1,4,5,4,1,2,73,3,1,12,0,4
1,6,1,6,1,1,6,6,6,6,4,6,1,3,67,4,4,1,0,4
1,3,1,5,2,4,4,1,2,2,4,4,1,3,86,4,3, ,0,3
1,2,5,6,4,6,1,6,3,4,2,3,5,3,47,6,1,9,1,1
1,6,1,6,1,6,4,1,1,1,3,6,1,3,72,3,2,4,1,2
1,4,4,5,3,4,2,4,1,6,2,5,2,2,55,3,1,12,1,3
1,1,3,6,1,6,5,3,6,4,1,6,1,2,35,3,1,12,1,3
1,4,4,6,1,5,6,4,2,1,2,6,1,3,40,3,1,12,0,1
1,1,6,2,5,1,1,1,6,5,5,6,6,4,81,4,3,4,1,4
1,3,1,4,1,6,1,4,1,5,5,2,1,2,71,5,2,10,0,3
1,4,1,4,2,5,3,2,2,4,1,4,2,3,44,2,1,2,0,3
1,3,6,4,5,4,2,1,1,3,5,6,4,4,60,4,3,3,0,3
1,4,4,4,3,1,3,1,4,3,1,4,1,3,55,3,1,7,0,3
1,5,5,6,3,3,4,3,4,3,5,4,1,1,77,4,3,7,0,2
1,3,1,4,1,2,5,1,1,4,4,2,1,2,42,4,4,4,0,2
1,6,1,4,2,4,3,1,1,4,2,3,1,1,44,4,1,7,0,4
1,1,5,5,5,1,5,1,1,5,2,4,1,1,43,3,1,1,0,1
2,1,1,3,3,4,3,1,1,6,2,5,4, ,38,6,1, ,1,4
1,6,4,5,5,4,4,2,3,3,5,4,1,2,78,3,3,2,0,1
1,6,6,4,6,6,3,1,3,3,6,4,6,5,73,3,3,3,0,4
1,3,6,4,5,6,4,4,3,4,1,2,1,4,54,4,2,11,0,4
1,4,6,6,1,5,3,6,1,3,4,3,1,3,49,3,1,5,1,1
2,1,5,4,6,6,2,1,5,5,5,4,4,2,48,5,1,15,1,4
1,1,1,6,4,6,1,6,1,6,1,6,1,3,49,4,1,11,1,1
1,3,5,4,3,4,3,1,3,3,3,4,4,3,44,4,1,8,0,3
1,6,4,5,5,3,3,1,2,1,1,4,4,3,71,3,3,2,0,3
1,4,3,4,3,6,3,4,2,5,2,5,1,2,34,3,1,14,0,1
2,1,1,5,1,5,2,1,1,5,4,4,1,2,43,5,4,11,0,4
1,2,4,5,2,6,4,1,1,6,5,5,1,2,36,4,2,13,0,4
2,1,2,5,3,6,1,1,2,6,2,5,1,3,46,3,1,13,0,2
2,2,6,5,4,6,3,3,2,5,5,2,1,2,41,4,1,11,1,3
1,6,4,4,4,4,3,3,3,4,4,2,1,3,66,4,3,6,0,1
1,6,1,2,1,3,1,1,1,3,2,2,1,3,39,2,1,10,0,3
 ,5,3,5,1,5,5,5,1, ,5,1,1, ,78,1,3, ,1,1
1,6,1,4,1,6,1,6,1,1,6,3,1,1,68,4,2,6,1,1
1,6,4,6,1,6,3,1,6,1,1,6,1,2,35,3,1,2,1,4
1,6,1,6,1,6,6,6,3,2,3,3,1,3,71,2,3,10,1,2
1,2,1,3,1,3,3,2,2,4,3,3,1,3,40,4,1,15,0,2
2,2,3,1,2,5,3,1,4,4,5,5,3,3,41,6,1,15,1,2
1,4,5,4,6,5,3,3,5,3,2,2,6,3,58,3,2,2,1,3
1,5,5,5,3,2,2,1,3,3,5,4,4,3,73,5,3,6,0,4
2,1,4,2,4,6,1,6,6,5,6,3,1,2,61,6,1,14,1,1
1,3,4,6,2,5,3,1,1,3,3,3,1,3,67,4,4,6,0,4
1,3,5,4,4,5,4,6,2,4,3,4,4,3,48,6,1,11,1,3
1,6,6,4,5,6,6,1,1,2,4,4,1,3,65,2,3,1,0,3
2,1,3,6,2,3,4,1,1,5,3,3,1,2,41,5,1,9,0,3
2,3,1,5,6,1,2,1,4,5,3,4,5,4,38,6,4,9,0,3
2,2,1,5,5,6,2,3,4,6,5,3,1,3,55,3,1,14,0,2
1,2,6,2,5,6,2,3,3,5,3,2,1,3,41,3,1,14,0,4
1,1,6,6,6,6,1,1,4,5,4,4,6,3,46,4,2,10,0,2
 ,4,2,4,1,1,1,1,1,4,1,4,1,1,76,4,3,4,0,3
1,2,2,4,2,2,1,1,1,2,2,1,2,2,61,3,1,5,0,1
1,2,2,4,4,3,4,2,2,3,1,3,3,1,37,5,1,8,0,4
1,2,1,5,1,2,3,1,1,1,4,3,1,2,67,3,3,6,0,3
1,3,3,5,3,4,4,1,1,3,4,3,2,2,53,5,4,2,1,4
1,6,1,6,1,1,6,3,1,6,6,5,1,3,49,3,4,2,0,2
2,1,5,2,2,5,1,1,5,4,4,5,5,4,59,6,3,8,1,2
1,2,4,3,5,6,4,6,2,4,2,5,1,3,44,3,1,9,1,2
2,1,1,6,1,1,1,4,1,6,1,6,1,2,55,3,1,6,0,1
1,1,1,1,6,6,6,1,1,1,6,6,1,3,62,4,4,1,0,3
1,4,1,4,1,1,2,1,1,3,4,4,1,1,35,6,1,12,0,4
1,6,6,6,2,3,5,1,2,3,4,5,3, ,77,4,2, ,1,2
1,5,5,4,4,6,4,3,4,5,4,5,4,2,38,3,1,9,0,3
1,6,1,1,6,6,3,1,3,1,1,1,1,3,46,3,1,7,0,4
1,6,1,6,6,4,1,1,1,4,4,6,6,1,41,3,4,4,0,1
1,6,6,6,1,6,2, ,1,5,2,6,1,3,72,4,3,4,1,1
1,4,4,5,5,5,4,2,5,5,2,2,2, ,42,2,1, ,1,3
1,6,1,1,1,6,1,1,1,1,1,1,1,3,77,1,4, ,0,1
1,2,4,6,4,5,3,6,1,5,3,4,3,3,35,2,4,1,0,1
1,3,2,6,4,5,4,1,1,4,3,5,1,3,70,4,2,5,0,3
1,5,4,4,2,4,3,3,2,3,4,4,5,3,50,3,2,7,0,1
2,1,1,6,1,6,6,5,5,4,4,2,1,1,41,5,1,12,0,4
1,6,3,6,2,6,4,3,4,5,3,3,2,1,68,4,3,6,0,1
1,1,1,4,2,2,3,1,1,1,3,5,1,2,65,3,1,3,0,1
1,2,1,6,6,1,6,4,1,6,1,2,3,3,37,3,1,12,0,2
1,2,6,3,6,1,2,2,6,3,1,2,6,4,35,4,4,5,0,3
2,1,4,6,2,5,5,6,1,6,1,4,1,1,38,4,2,5,0,4
1,6,1,6,4,1,2,1,1,1,1,4,1, ,69,3,3, ,1,1
2,1,6,6,5,4,5,4,5,3,3,5,4,4,60,4,1,10,0,4
1,6,5,4,4,5,4,3,3,3,3,4,4,3,60,3,1,2,0,3
1,6,6,6,1,6,4,4,1,1,6,4,1,2,81,3,3,5,1,3
1,5,5,4,3,3,5,1,3,2,6,5,2,2,80,6,3,15,1,4
1,2,5,4,5,6,3,1,4,5,4,4,5,3,37,3,1,11,0,2
2,3,6,4, ,2,3,3,1,3,2,3,4,2,35,4,1,4,0,2
1,6,6,5,6,4,5,1,6,6,5,5,5,3,48,3,4,1,0,2
1,1,5,5,1,2,4,1,1,5,3,4,1,3,39,5,1,14,0,1
2,3,6,5,6,6,1,6,6,4,1,6,1,3,38,3,1,4,1,1
1,1,6,4,6,6,6,5,6,1,1,4,6,5,48,3,2,10,0,4
1,1,3,5,1,5,5,4,1,2,1,4,1,2,31,4,4,6,0,1
1,6,5,4,6,6,4,1,2,1,3,2,5,2,61,1,1,5,1,3
1,3,5,5,5,6,4,3,1,5,1,5,4,3,34,2,1,8,1,3
1,6,6,1,1,6,5,1,1,4,1,5,1,2,65,3,3,15,0,2
1,6,6,5,1,5,3,2,5,5,2,4,3,3,37,4,1,7,0,4
1,3,1,3,6,2,2,4,2,2,3,3,3,2,65,6,1,15,0,4
1,1,4,6,5,5,2,1,2,5,2,5,5,3,43,5,1,13,1,3
1,1,5,4,1,6,1,1,1,4,6,4,1, ,55,6,1, ,1,2
2,1,1,5,1,6,5,6,1,6,5,3,1,1,55,5,1,11,1,3
1,3,2,3,1,5,3,4,1,3,3,3,1,3,43,4,1,14,1,3
1,1,3,5,1,6,6,6,2,3,5,1,1,1,68,3,4,13,0,2
1,2,6,4,4,6,4,4,1,4,3,5,1,2,44,4,1,14,0,3
2,1,6,3,3,5,4,1,4,5,2,6,6,4,46,4,1,6,0,3
1,1,2,4,4,5,1,2,1,5,4,4,2,4,38,6,1,10,1,4
1,5,5,3,4,5,3,1,5,5,3,5,5,3,56,3,4,1,0,3
2,1,6,6,4,6,4,1,1,3,6,4,1,3,52,6,1,10,0,4
2,2,1,3,1,4,3,4,2,3,4,5,1,3,71,3,3,5,0,2
1,6,5,5,5,5,3,1,1,4,2,3,4,3,69,2,3,2,1,3
1,1,3,6,3,6,6,4,1,3,2,6,1,2,71,3,3,7,1,4
1,5,1,6,5,6,5,1,2,2,2,4,4,4,78,3,3,1,0,1
1,3,5,6,5,5,3,2,5,5,4,3,2,3,33,4,1,10,1,1
1,6,1,6, ,1,5,6,6,5,6,4, ,1,84,3,3,1,0,4
1,6,4,5,2,6,1,4,3,1,1,3,1,2,67,3,4,1,0,3
1,1,1,4,3,1,2,1,1,1,1,2,1,3,53,3,4,2,0,2
2,2,6,2,5,6,4,2,3,4,2,1,4,2,40,2,1,6,1,3
1,6,1,5,4,1,2,2,1,2,3,3,2,2,74,3,3,7,1,2
1,1,5,3,1,4,1,1,1,6,1,1,2,4,36,4,1,8,1,4
1,2,2,4,5,5,4,3,2,3,3,5,4,3,37,4,1,10,1,2
1,6,4,6,5,6,4,1,1,1,4,4,1,2,71,4,3,7,1,3
1,2,5,4,2,5,4,1,3,4,2,3,4,2,43,3,1,12,1,4
2,1,5,5,5,6,3,5,2,5,4,4,1,1,37,6,1,15,1,4
1,1,6,5,6,6,2,1,1,5,4,5,5,3,43,3,1,6,1,1
1,6,2,6,5,2,4,1,1,1,2,2,1,2,74,3,4,2,0,4
1,5,1,6,1,4,4,6,1,3,4,3,1,2,74,3,3,4,0,3
1,3,2,3,5,4,2,1,1,1,2,5,1,3,69,3,4,10,0,4
2,2,6,6,2,6,4,4,3,4,3,4,2,1,55,3,1,11,0,1
1,3,6,2,5,5,4,1,3,4,6,5,4,5,71,6,3,9,1,1
1,6,1,6,6,6,6,6,1,6,1,1,1,1,73,3,3, ,1,3
1,5,3,6,2,5,4,6,1,6,1,1,1,3,38,3,1,7,1,2
1,3,6,6,1,6,1,1,1,1,5,4,1,2,63,3,3,8,0,4
1,6,6,4,4,6,5,2,1,2,2,4,1,1,74,4,3,10,0,3
1,5,6,3,2,6,1,6,1,1,1,1,1,2,74,5,3,15,0,1
1,5,1,5,1,2,2,4,1,4,5,2,1,1,55,3,1,13,0,1
1,4,4,5,3,4,4,4,1,5,3,4,1,2,68,2,4,1,0,4
1,4,4,4,3,5,4,2,1,6,1,3,1,2,39,3,1,6,0,2
1,3,6,5,4,6,3,1,1,4,1,6,6,1,38,4,2,1,0,3
1,6,1,1,1,1,3,1,1,1,5,5,1,3,79,3,3,5,0,3
1,3,6,2,1,6,6,2,1,5,2,2,1,2,63,3,4,11,0,3
1,1,3,5,1,6,4,6,4,4,1,5,1,3,37,3,1,9,1,3
2,1,1,6,1,6,3,1,1,3,2,3,1,2,40,3,1,12,0,1
2,2,1,6,1,6,4,1,1,4,2,5,1,3,37,3,1,10,1,2
1,1,1,5,1,1,1,1,1,1,1,4,1,2,57,4,4,11,0,3
1,4,2,6,3,4,2,1,1,4,5,3,1,2,48,3,1,11,0,1
1,3,6,4,3,5,3,1,4,5,3,4,3,3,38,3,4,10,0,3
1,6,6,5,2,4,3,1,1,1,1,1,1,2,69,4,3,11,0,3
1,6,1,6,1,1,1,1,1,1,6,3,4,3,76,4,3,2,0,4
1,6,1,4,1,5,5,1,1,5,3,5,6,1,75,3,3,13,0,4
1,3,6,5,4,2,4,1,1,4,5,4,1,3,72,6,3,10,0,3
1,2,5,3,4,1,3,1,4,1,4,5,6,4,75,6,1,4,0,1
1,1,1,5,6,4,2,1,1,4,1,5,4,2,43,6,1,4,0,4
1,6,5,6,4,1,4,1,6,3,4,4,1,3,48,5,1,4,0,2
1,6,5,6,1,6,3,1,1,3,1,6,1,1,50,3,1,5,0,2
1,3,6,5,4,2,3,6,5,3,4,3,2,5,72,3,4,6,0,1
1,1,4,4,4,5,4,6,4,2,1,4,4,3,41,3,1,11,1,4
2,1,5,3,1,6,5,2,5,5,1,5,2,3,40,6,2,13,0,4
1,4,2,6,6,1,4,4,5,2,2,1,1,2,40,3,1,6,0,2
1,6,1,6,1,1,3,4,1,3,1,4,1,2,55,4,1, ,1,2
1,6,6,6,6,6,5,1,1,1,1,6,4,2,89,5,3,10,1,4
1,4,5,5,4,5,5,5,3,5,4,5,6,3,69,3,3,7,0,3
1,6,1,4,1,6,1,1,1,1,4,4,1,2,66,2,3,5,0,2
1,1,5,5,1,5,3,1,1,4,4,4,2,4,72,3,2,5,0,4
1,5,1,6,1,2,4,1,1,1,6,6,1,2,90,6,3, ,0,1
1,4,6,6,3,4,4,1,1,2,5,6,1,2,61,4,1,4,0,3
1,1,1,3,2,6,3,4,1,6,1,3,1,3,31,3,2,6,0,4
2,1,1,6,4,6,2,1,1,6,2,4,1,2,59,6,1,15,1,4
1,2,5,5,2,6,4,1,3,5,3,6,5,2,33,3,1,3,1,1
1,1,6,5,6,6,4,6,6,3,5,4,3,2,38,5,4, ,1,1
1,4,6,5,4,6,2,4,1,5,4,6,5,1,38,5,1,2,1,2
1,5,6,5,5,5,2,1,1,1,1,2,1,4,69,4,3,4,0,3
1,1,6,4,5,4,2,2,1,4,4,5,2,3,35,4,1,8,0,1
1,1,5,5,3,1,4,5,1,1,6,2,1,3,75,6,3,12,1,3
1,1,5,4,4,5,4,6,2,4,3,3,4,2,42,3,1,15,1,4
1,3,5,5,5,6,4,1,5,6,3,4,5,2,42,4,4,3,0,3
1,4,4,3,2,6,3,3,2,4,5,2,1,1,51,5,1,7,1,4
1,2,4,6,5,5,2,2,1,4,2,3,2,1,38,3,1,2,1,3
1,6,6,6,5,5,2,5,2,1,4,6,3,2,56,4,3,10,0,4
2,1,4,5,2,6,2,4,1,4,2,1,1,2,38,5,1, ,1,4
2,1,2,5,4,2,4,2,3,5,1,4,1,1,50,4,3,12,1,3
2,1,1,2,1,4,5,3,3,3,4,3,1,2,33,5,1,10,1,2
1,1,1,6,1,6,1,1,1,1,5,6,1,1,53,4,1,1,0,1
1,6,6,6,6,4,1,6,1,1,6,6,1,3,64,4,1,6,1,4
2,1,5,5,1,5,1,2,6,5,5,5,5,2,45,6,1,10,0,1
1,6,6,6,1,4,1,1,6,5,5,4,3,4,79,4,3,14,0,3
1,2,5,6,4,5,1,4,1,4,3,3,3,2,70,4,3,6,0,4
1,6,1,6,1,6,2,6,5,5,1,3,1,3,44,3,1,4,1,1
1,6,6, , ,1,4,1,6,6,6, ,6,4,69,6,3,12,1,4
1,1,6,1,6,6,5,6,6,5,5,4,1,1,49,4,1,12,1,1
1,5,6,6,5,4,5,1,5,5,2,4,6,5,38,5,1,7,0,1
1,5,5,6,6,1,4,6,1,1,4,6,1,4,59,3,4,4,0,2
1,6,1,6,1,6,6,6,1,1,1,4,1,1,58,2,4,3,1,2
1,3,3,6,1,6,3,1,1,1,2,3,1,3,66,3,2,8,0,3
2,1,1,5,1,6,4,5,1,5,5,1,1,1,51,6,1,15,1,4
2,1,5,4,4,4,3,1,2,4,2,4,3,2,33,4,1,15,1,4
1,2,1,5,1,5,1,1,1,3,1,5,1,2,42,4,2,9,0,1
2,1,6,1,6,6,3,1,1,4,1,4,5,3,42,6,1,15,0,3
1,5,1,5,5,6,5,6,1,5,2,2,1,3,33,1,4,4,1,2
2,2,4,5,5,1,4,2,2,4,4,3,2,3,37,5,1,15,1,3
1,4,1,4,4,2,5,1,1,4,1,4,1,2,39,4,1,11,0,2
2,1,2,4,1,4,4,3,2,5,1,4,1,2,39,4,1,7,0,1
2,1,6,6,5,5,3,3,1,4,3,6,1,3,33,3,1,11,0,1
1,1,4,5,2,4,2,2,1,4,4,4,1,3,33,5,1,8,0,1
2,1,2,2,2,4,4,1,4,4,4,2,1,3,53,3,4,15,0,3
1,2,1,5,1,4,1,1,1,6,5,4,1,1,36,6,2,11,0,4
1,6,1,5,3,5,3,4,4,4,1,3,1,2,51,2,1,9,1,3
1,1, ,6,3,5,2,2,4,6,3,3,1,3,38,4,2,9,0,4
2,1,1,4,1,1,3,1,5,4,6,4,1,4,37,6,2,10,0,3
1,1,1,5,1,4,5,1,1,6,2,5,1,2,40,5,4,11,0,3
